CustID,PartID,(No column name),natl_flag,oem_flag,annual_spend,quantity,retail_sales,cogs,posgp,comp_price,FRGSHPUSM649NCIS,TRUCKD11,VMTD11,HTRUCKSSAAR,WPU141106,actual_sales
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/29/2023,1,0,6266006.88,6,107.22,43.302,63.918,0,1.077999949,115.8470001,270483.4063,0.486000001,248.404007,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/4/2023,1,0,6364434.45,10,178.7,72.17,106.53,0,1.072999954,115.5739975,270688.3438,0.488000005,248.5549927,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/5/2023,1,0,6408592.54,5,89.35,36.085,53.265,0,1.072000027,115.4319992,270760.8125,0.488000005,248.602005,89.35
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/11/2023,1,0,6546268.76,9,160.83,64.953,95.877,0,1.065000057,114.5810013,271195.5313,0.488999993,248.8849945,160.83
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/12/2023,1,0,6604746.3,15,268.05,108.255,159.795,0,1.06400001,114.439003,271267.9688,0.488999993,248.9320068,268.05
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/13/2023,1,0,6633720.49,2,35.74,14.434,21.306,0,1.062000036,114.2969971,271340.4063,0.488999993,248.9790039,35.74
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/19/2023,1,0,6703024.83,9,160.83,64.953,95.877,0,1.054999948,113.4449997,271775.125,0.49000001,249.2619934,160.83
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/26/2023,1,0,6819592.5,11,196.57,79.387,117.183,0,1.046000004,112.4520035,272282.2813,0.492000014,249.5930023,196.57
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/27/2023,1,0,6835504.68,8,142.96,57.736,85.224,0,1.044999957,112.3099976,272354.75,0.492000014,249.6399994,142.96
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/28/2023,1,0,6874953.28,2,35.74,14.434,21.306,0,1.04400003,112.1679993,272427.1875,0.492000014,249.6869965,35.74
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/29/2023,1,0,6904893.48,20,357.4,144.34,213.06,0,1.042999983,112.026001,272499.6563,0.492000014,249.7339935,357.4
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/3/2024,1,0,6966332.42,4,71.48,28.868,42.612,0,1.04400003,111.7549973,273029.375,0.493000001,249.8769989,71.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/4/2024,1,0,6958202.39,10,178.7,72.17,106.53,0,1.046000004,111.8320007,273185.5938,0.493000001,249.878006,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/11/2024,1,0,6984367.39,4,71.48,28.868,42.612,0,1.06400001,112.3740005,274278.9375,0.493999988,249.8820038,71.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/17/2024,1,0,7005749.86,17,303.79,122.689,181.101,0,1.077999949,112.8389969,275216.0938,0.495000005,249.8849945,303.79
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/22/2024,1,0,7035998.57,6,107.22,43.302,63.918,0,1.090000033,113.2259979,275997.0625,0.495000005,249.8880005,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/25/2024,1,0,7111368.84,10,178.7,72.17,106.53,0,1.09800005,113.4580002,276465.6563,0.495000005,249.8899994,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/26/2024,1,0,7120865.13,5,89.35,36.085,53.265,0,1.100000024,113.5350037,276621.8438,0.495000005,249.8910065,89.35
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/29/2024,1,0,7121083.09,9,160.83,64.953,95.877,0,1.10800004,113.7679977,277090.4063,0.495999992,249.8919983,160.83
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/30/2024,1,0,7172908.43,6,107.15,43.302,63.918,0,1.110000014,113.8450012,277246.625,0.495999992,249.8930054,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/6/2024,1,0,7220181.22,6,107.22,43.302,63.918,0,1.11500001,113.8450012,276848.3125,0.493999988,249.8999939,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/13/2024,1,0,7201740.24,0,0,0,0,0,1.113999963,113.6279984,275853.3438,0.49000001,249.9080048,0
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/15/2024,1,0,7260916.79,12,214.44,86.604,127.836,0,1.113999963,113.5660019,275569.0625,0.488999993,249.9100037,214.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/19/2024,1,0,7283182.98,22,392.92,158.774,234.366,0,1.113999963,113.4410019,275000.5313,0.486999989,249.9149933,393.14
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/21/2024,1,0,7318511.27,3,53.58,21.651,31.959,0,1.113999963,113.3789978,274716.25,0.486000001,249.9170074,53.61
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/26/2024,1,0,7347386.7,13,232.26,93.821,138.489,0,1.113000035,113.223999,274005.5625,0.483999997,249.9230042,232.31
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/27/2024,1,0,7401036.36,7,125.02,50.519,74.571,0,1.113000035,113.1930008,273863.4063,0.48300001,249.923996,125.09
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/6/2024,1,0,7438067.05,4,71.44,28.868,42.612,0,1.110999942,113.0999985,273598.4375,0.481999993,249.9360046,71.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/7/2024,1,0,7465751.88,7,125.02,50.519,74.571,0,1.110000014,113.0999985,273630.75,0.481999993,249.9380035,125.09
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/11/2024,1,0,7445987.13,10,178.66,72.17,106.53,0,1.10800004,113.0999985,273759.9063,0.481000006,249.9450073,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/14/2024,1,0,7499362.51,9,160.74,64.953,95.877,0,1.106999993,113.0999985,273856.7813,0.481000006,249.9499969,160.83
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/19/2024,1,0,7549170.73,0,0,0,0,0,1.103999972,113.0999985,274018.2188,0.481000006,249.9579926,0
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/20/2024,1,0,7567033.99,4,71.48,28.868,42.612,0,1.103999972,113.0999985,274050.5313,0.481000006,249.9600067,71.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/21/2024,1,0,7575289.69,2,35.72,14.434,21.306,0,1.103000045,113.0999985,274082.8125,0.481000006,249.9620056,35.74
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/22/2024,1,0,7591674.06,0,0,0,0,0,1.103000045,113.0999985,274115.0938,0.481000006,249.9629974,0
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/25/2024,1,0,7557132.65,11,196.52,79.387,117.183,0,1.100999951,113.0999985,274211.9688,0.479999989,249.9680023,196.57
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/27/2024,1,0,7592223.46,3,53.61,21.651,31.959,0,1.100000024,113.0999985,274276.5625,0.479999989,249.9720001,53.61
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/1/2024,1,0,7607300.25,7,117.04,50.519,66.521,0,1.09800005,113.0999985,274438,0.479999989,249.9799957,117.04
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/3/2024,1,0,7647767.86,10,167.2,72.17,95.03,0,1.09800005,113.2200012,274442.5313,0.479999989,249.9420013,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/4/2024,1,0,7664534.41,4,66.88,28.868,38.012,0,1.09800005,113.2799988,274444.8125,0.479000002,249.9230042,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/8/2024,1,0,7654766.45,22,367.84,158.774,209.066,0,1.09800005,113.5199966,274453.875,0.477999985,249.8470001,367.84
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/11/2024,1,0,7727170.06,6,100.32,43.302,57.018,0,1.09800005,113.6999969,274460.6563,0.477999985,249.7910004,100.32
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/15/2024,1,0,7708006.59,6,100.32,43.302,57.018,0,1.09800005,113.9400024,274469.7188,0.476999998,249.7149963,100.32
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/22/2024,1,0,7736781.38,11,183.92,79.387,104.533,0,1.09800005,114.3600006,274485.5938,0.474999994,249.5820007,183.92
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/24/2024,1,0,7770729.69,7,117.04,50.519,66.521,0,1.09800005,114.4800034,274490.125,0.474999994,249.5449982,117.04
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/25/2024,1,0,7765440.87,5,83.6,36.085,47.515,0,1.09800005,114.5400009,274492.4063,0.474000007,249.526001,83.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/29/2024,1,0,7789414.37,1,16.72,7.217,9.503,0,1.09800005,114.7799988,274501.4688,0.47299999,249.4499969,16.72
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/3/2024,1,0,7805467.03,6,100.32,43.302,57.018,0,1.097000003,114.8349991,274490.25,0.47299999,249.4129944,100.32
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/14/2024,1,0,7861255.01,16,267.52,115.472,152.048,0,1.090000033,114.4810028,274403.6875,0.469999999,249.4179993,267.52
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/15/2024,1,0,7858187.67,5,83.6,36.085,47.515,0,1.088999987,114.447998,274395.8125,0.469999999,249.4179993,83.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/21/2024,1,0,7884454.28,10,167.2,72.17,95.03,0,1.085000038,114.2549973,274348.5938,0.467999995,249.4210052,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/22/2024,1,0,7866364.99,4,66.88,28.868,38.012,0,1.083999991,114.2229996,274340.7188,0.467999995,249.4210052,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/23/2024,1,0,7837198.55,1,16.72,7.217,9.503,0,1.083999991,114.1900024,274332.8438,0.467999995,249.4219971,16.72
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,5/29/2024,1,0,7895249.46,12,200.64,86.604,114.036,0,1.080000043,113.9970016,274285.625,0.467000008,249.4250031,200.64
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/4/2024,1,0,7952371.39,10,188.28,72.17,106.53,0,1.08099997,113.8700027,274173.5938,0.469000012,249.4279938,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/5/2024,1,0,7957265.65,1,18.83,7.217,10.653,0,1.082000017,113.8600006,274144.125,0.469999999,249.4279938,17.87
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/6/2024,1,0,7956731.79,7,117.04,50.519,66.521,0,1.082999945,113.8499985,274114.6563,0.470999986,249.4290009,117.04
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/10/2024,1,0,7946539.94,6,112.92,43.302,63.918,0,1.088000059,113.8099976,273996.8125,0.474999994,249.4309998,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/11/2024,1,0,7969545.58,7,131.81,50.519,74.571,0,1.088999987,113.8000031,273967.3438,0.476000011,249.4309998,125.09
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/13/2024,1,0,7952793.6,10,188.2,72.17,106.53,0,1.090999961,113.7799988,273908.4063,0.477999985,249.4320068,178.7
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,6/27/2024,1,0,8008585.36,3,56.49,21.651,31.959,0,1.105999947,113.6399994,273495.875,0.490999997,249.4400024,53.61
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/1/2024,1,0,7988279.39,5,94.15,36.085,53.265,0,1.110000014,113.5999985,273378,0.495000005,249.4420013,89.35
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/2/2024,1,0,8002144.78,15,282.42,108.255,159.795,0,1.110000014,113.6259995,273408.2813,0.495000005,249.4420013,268.05
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/12/2024,1,0,8084286.98,12,225.96,86.604,127.836,0,1.113999963,113.8840027,273711.1875,0.495000005,249.4459991,214.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/16/2024,1,0,8092752.55,6,112.92,43.302,63.918,0,1.11500001,113.9869995,273832.3438,0.495000005,249.4470062,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/23/2024,1,0,8110209.19,6,112.98,43.302,63.918,0,1.118000031,114.1679993,274044.375,0.493999988,249.4499969,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,7/29/2024,1,0,8049460.51,4,75.28,28.868,42.612,0,1.120000005,114.322998,274226.125,0.493999988,249.4519958,71.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/1/2024,1,0,8038335.21,12,225.96,86.604,127.836,0,1.121000051,114.4000015,274317,0.493999988,249.4530029,214.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/6/2024,1,0,8063977.91,6,112.92,43.302,63.918,0,1.118000031,114.1900024,274128.7813,0.492000014,249.9579926,107.22
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/15/2024,1,0,8062963.97,2,37.66,14.434,21.306,0,1.111999989,113.8130035,273789.9688,0.488000005,250.8679962,35.74
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/20/2024,1,0,8098538.79,9,169.44,64.953,85.527,0,1.108999968,113.6029968,273601.75,0.485000014,251.3730011,150.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/21/2024,1,0,8093289.15,10,188.3,72.17,95.03,0,1.108999968,113.560997,273564.0938,0.485000014,251.473999,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/26/2024,1,0,8048728.45,1,18.82,7.217,9.503,0,1.105999947,113.3519974,273375.875,0.48300001,251.9799957,16.72
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,8/29/2024,1,0,8076693.17,20,376.55,144.34,190.06,0,1.103999972,113.2259979,273262.9375,0.481000006,252.2830048,334.4
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/6/2024,1,0,8101025.15,9,169.38,64.953,85.527,0,1.098999977,113.25,273645.8438,0.476999998,252.5859985,150.48
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/9/2024,1,0,8066526.47,21,395.34,151.557,199.563,0,1.095999956,113.3399963,273943.3438,0.476000011,252.5859985,351.12
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/10/2024,1,0,8092032.33,2,37.64,14.434,19.006,0,1.095999956,113.3700027,274042.5,0.474999994,252.5859985,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/11/2024,1,0,8073688.62,6,112.98,43.302,57.018,0,1.095000029,113.4000015,274141.6563,0.474999994,252.5859985,100.32
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/16/2024,1,0,8054598.23,3,56.49,21.651,28.509,0,1.092000008,113.5500031,274637.5,0.472000003,252.5859985,50.16
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/27/2024,1,0,8055511.49,4,75.28,28.868,38.012,0,1.083999991,113.8799973,275728.3438,0.465999991,252.5859985,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,9/30/2024,1,0,8044819.9,2,37.64,14.434,19.006,0,1.082000017,113.9700012,276025.8438,0.465000004,252.5859985,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/2/2024,1,0,8071411.94,12,225.96,86.604,114.036,0,1.08099997,113.9680023,276069.9063,0.465000004,252.5870056,200.64
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/7/2024,1,0,8174194.29,4,75.32,28.868,38.012,0,1.082000017,113.8059998,275794.4063,0.469000012,252.5939941,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/14/2024,1,0,8143592.09,19,357.61,137.123,180.557,0,1.082999945,113.5810013,275408.75,0.474999994,252.6029968,317.68
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/17/2024,1,0,8111969,4,75.28,28.868,38.012,0,1.083999991,113.4840012,275243.4375,0.477999985,252.6069946,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/23/2024,1,0,8054958.51,8,150.56,57.736,76.024,0,1.085000038,113.2900009,274912.875,0.48300001,252.6139984,133.76
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,10/25/2024,1,0,8052475.82,7,131.74,50.519,66.521,0,1.085000038,113.2259979,274802.6875,0.485000014,252.6170044,117.04
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/8/2024,1,0,7982354.51,1,18.82,7.217,9.503,0,1.067999959,112.9069977,274814.5938,0.483999997,252.6580048,16.72
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/13/2024,1,0,8007917.68,4,75.32,28.868,38.012,0,1.05400002,112.8399963,275098.5938,0.479000002,252.6799927,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/18/2024,1,0,7933021.28,5,94.1,36.085,47.515,0,1.041000009,112.7730026,275382.5938,0.474000007,252.7030029,83.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/21/2024,1,0,7961419.51,10,188.3,72.17,95.03,0,1.032999992,112.7330017,275553,0.470999986,252.7169952,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,11/25/2024,1,0,7988828.41,2,37.64,14.434,19.006,0,1.023000002,112.6800003,275780.1875,0.467000008,252.7350006,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/3/2024,1,0,7986778.66,30,564.9,216.51,285.09,0,1.003999949,112.5680008,276115.125,0.462000012,252.7610016,501.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/5/2024,1,0,7970001,7,131.74,50.519,66.521,0,1,112.5350037,276109.25,0.463,252.7610016,117.04
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/9/2024,1,0,7900986.18,4,75.32,28.868,38.012,0,0.992999971,112.4710007,276097.5313,0.463999987,252.7599945,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/10/2024,1,0,7934499.95,2,37.66,14.434,19.006,0,0.991999984,112.4550018,276094.5938,0.465000004,252.7590027,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/18/2024,1,0,7938070.53,10,188.2,72.17,95.03,0,0.977999985,112.3259964,276071.0938,0.467999995,252.7570038,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/23/2024,1,0,7908462.22,10,188.3,72.17,95.03,0,0.968999982,112.2450027,276056.4063,0.469999999,252.7559967,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/26/2024,1,0,7925308.79,3,56.49,21.651,28.509,0,0.963999987,112.1969986,276047.625,0.470999986,252.7550049,50.16
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,12/27/2024,1,0,7903702.79,3,56.46,21.651,48.519,0,0.963,112.1809998,276044.6875,0.472000003,252.7539978,70.17
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/7/2025,1,0,7892935.57,5,94.1,36.085,47.515,0,0.97299999,112.447998,275729.625,0.469000012,252.8829956,83.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/15/2025,1,0,7883164.93,10,188.3,72.17,95.03,0,0.999000013,112.913002,275329.0938,0.460999995,253.0559998,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/16/2025,1,0,7897933.53,5,94.11,36.085,47.515,0,1.001999974,112.9710007,275279.0313,0.460000008,253.0769958,83.6
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/23/2025,1,0,7859290.25,4,75.32,28.868,38.012,0,1.024999976,113.3769989,274928.5938,0.453999996,253.2279968,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,1/28/2025,1,0,7844784.03,4,75.28,28.868,38.012,0,1.041000009,113.6679993,274678.25,0.449999988,253.3370056,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/10/2025,1,0,7724949.41,8,150.64,57.736,76.024,0,1.05400002,113.8040009,275368.6875,0.449999988,253.673996,133.76
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/17/2025,1,0,7587607.94,15,283.35,116.49,134.31,0,1.05400002,113.7289963,276061.4375,0.453000009,253.8699951,250.8
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/19/2025,1,0,7633201.02,3,56.67,23.298,26.862,0,1.05400002,113.7070007,276259.3438,0.453999996,253.9259949,50.16
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/24/2025,1,0,7601711.39,2,37.78,15.532,17.908,0,1.05400002,113.6539993,276754.1875,0.456,254.0650024,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,2/27/2025,1,0,7603281.34,4,75.56,31.064,35.816,0,1.05400002,113.6210022,277051.0625,0.456999987,254.1490021,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/11/2025,1,0,7529241.96,2,37.78,16.63,16.81,0,1.054999948,113.6650009,277514.8125,0.456,254.227005,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/12/2025,1,0,7499003.15,25,472.25,207.875,210.125,0,1.054999948,113.6709976,277541.375,0.456,254.2290039,418
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/13/2025,1,0,7500064.75,10,188.9,83.15,84.05,0,1.055999994,113.677002,277567.9688,0.455000013,254.2310028,167.2
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/17/2025,1,0,7433322.84,2,37.78,16.63,16.81,0,1.055999994,113.7030029,277674.2813,0.453999996,254.2400055,33.44
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/20/2025,1,0,7398529.66,4,75.56,33.26,33.62,0,1.055999994,113.7229996,277754.0313,0.453999996,254.246994,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/24/2025,1,0,7371354.77,1,18.89,8.315,8.405,0,1.057000041,113.7480011,277860.3438,0.453000009,254.2550049,16.72
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/25/2025,1,0,7378505.84,6,113.34,49.89,50.43,0,1.057000041,113.7549973,277886.9375,0.453000009,254.2579956,100.32
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,3/31/2025,1,0,7273704.65,4,75.56,33.26,33.62,0,1.057999969,113.7939987,278046.4063,0.451000005,254.2709961,66.88
CUST_13B712B98DD48D9D707000784BA555A2,PART_25F3874B96DA8E29F040CD54AC9B9893,4/4/2025,1,0,7262684.36,2,37.78,16.63,16.81,0,1.057999969,113.7799988,277923.5938,0.451000005,254.2769928,33.44
